Level_Code,University,City,Course,Faculty,Local_Fees,Int_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_2,Prerequisite_3,Prerequisite_1_grade_1,Prerequisite_2_grade_2,Prerequisite_3_grade_3,Website,Course_Lang,Availability,Description,Career_Outcomes/path,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks
MST,University of Newcastle,Newcastle, Education,Health & Medicine,,"34,915",AUD,Years,1,Year,Yes,No,,IELTS,,,6.5,,https://www.newcastle.edu.au/degrees/master-education,English,A,"If you are a practising education professional with a desire to develop an advanced understanding of your area of expertise and professional qualifications then the Master of Education is the program for you. This program will enhance your knowledge of education practice and theory, explore contemporary education issues, and connect you with the latest developments in the field. Upon graduation you will be positioned as an educational leader and open diverse career pathways that will see you excel within the classroom or take you out of the classroom.","Higher Education Teacher within TAFEs and university sectors, Education Consultant or Advisor within TAFEs, universities or schools, Specialist Teacher in areas such as language, geography, computing and history, secondary maths, physics and chemistry, Leadership, Coordination, Specialist or Professional Development positions in school systems",Australia,Yes,Yes,Yes,Yes,No,
MST,University of Newcastle,Newcastle, Environmental Law,Science,,"34,915",AUD,Years,1,Year,Yes,No,,IELTS,,,7,,https://www.newcastle.edu.au/degrees/master-environmental-law,English,A,"The Master of Environmental Law at the University of Newcastle is designed to equip legal and non-legal professionals with a deeper knowledge of Environmental Law, through a unique, professionally-focused and interdisciplinary program.","environmental and resources sectors, public policy, government sector, non-government sector, private sector, e.g. sustainability consulting, legal practice or advice (for legal professionals only), in-house counsel (for legal professionals only)",Australia,No,Yes,Yes,Yes,No,
MST,University of Newcastle,Central Coast, Exercise Physiology,Health & Medicine,,"34,915",AUD,Years,2,Years,Yes,No,,IELTS,,,7,,https://www.newcastle.edu.au/degrees/master-of-exercise-physiology,English,A,"The demand for accredited exercise physiologists in a variety of health environments is rapidly expanding. The Master of Exercise Physiology at the University of Newcastle is a unique, advanced and contemporary allied health program which aims to bring critical thinking and appraisal of evidence in exercise physiology and health practice to the forefront.",,Australia,No,Yes,Yes,Yes,No,
MST,University of Newcastle,Newcastle, Professional Engineering (Chemical),Science,,"34,915",AUD,Years,3,Years,Yes,No,,IELTS,,,6.5,,https://www.newcastle.edu.au/degrees/master-professional-engineering-chemical,English,A,,"Salaries: As an engineer you’ll be valued and well rewarded. Starting salaries average around $80,000p.a. In 2015, 85% of our engineers had jobs when they graduated - making the University of Newcastle one of the top 2 universities in NSW for graduate employment rates., Flexibility: Some engineers work 9-5 in an office, others fly-in-fly out from a project site. You might prefer hands-on fieldwork, design and development, or managing people and projects., Global opportunities: As a qualified engineer you can travel the world and work almost anywhere you choose. Professional recognition through Engineers Australia lets you work in places such as Canada, Hong Kong, India, Ireland, Japan, Korea, Malaysia, New Zealand, Russia, Turkey, the UK and the USA.",Australia,No,Yes,Yes,Yes,No,
MST,University of Newcastle,Newcastle, Professional Engineering (Civil),Health & Medicine,,"34,915",AUD,Years,3,Years,Yes,No,,IELTS,,,6.5,,https://www.newcastle.edu.au/degrees/master-professional-engineering-civil,English,A,,"Salaries: As an engineer you’ll be valued and well rewarded. Starting salaries average around $80,000p.a. In 2015, 85% of our engineers had jobs when they graduated - making the University of Newcastle one of the top 2 universities in NSW for graduate employment rates., Flexibility: Some engineers work 9-5 in an office, others fly-in-fly out from a project site. You might prefer hands-on fieldwork, design and development, or managing people and projects., Global opportunities: As a qualified engineer you can travel the world and work almost anywhere you choose. Professional recognition through Engineers Australia lets you work in places such as Canada, Hong Kong, India, Ireland, Japan, Korea, Malaysia, New Zealand, Russia, Turkey, the UK and the USA.",Australia,No,Yes,Yes,Yes,No,
MST,University of Newcastle,Newcastle, Professional Engineering (Computer Systems),Health & Medicine,,"34,915",AUD,Years,2,Years,Yes,No,,IELTS,,,6.5,,https://www.newcastle.edu.au/degrees/master-professional-engineering-computer-systems,English,A,,"Salaries: As an engineer you’ll be valued and well rewarded. Starting salaries average around $80,000p.a. In 2015, 85% of our engineers had jobs when they graduated - making the University of Newcastle one of the top 2 universities in NSW for graduate employment rates., Flexibility: Some engineers work 9-5 in an office, others fly-in-fly out from a project site. You might prefer hands-on fieldwork, design and development, or managing people and projects., Global opportunities: As a qualified engineer you can travel the world and work almost anywhere you choose. Professional recognition through Engineers Australia lets you work in places such as Canada, Hong Kong, India, Ireland, Japan, Korea, Malaysia, New Zealand, Russia, Turkey, the UK and the USA.",Australia,No,Yes,Yes,Yes,No,
MST,University of Newcastle,Newcastle, Professional Engineering (Electrical and Electronic),Health & Medicine,,"34,915",AUD,Years,3,Years,Yes,No,,IELTS,,,6.5,,https://www.newcastle.edu.au/degrees/master-professional-engineering-electrical-electronic,English,A,,"Salaries: As an engineer you’ll be valued and well rewarded. Starting salaries average around $80,000p.a. In 2015, 85% of our engineers had jobs when they graduated - making the University of Newcastle one of the top 2 universities in NSW for graduate employment rates., Flexibility: Some engineers work 9-5 in an office, others fly-in-fly out from a project site. You might prefer hands-on fieldwork, design and development, or managing people and projects., Global opportunities: As a qualified engineer you can travel the world and work almost anywhere you choose. Professional recognition through Engineers Australia lets you work in places such as Canada, Hong Kong, India, Ireland, Japan, Korea, Malaysia, New Zealand, Russia, Turkey, the UK and the USA.",Australia,No,Yes,Yes,Yes,No,
MST,University of Newcastle,Newcastle, Professional Engineering (Environmental),Science,,"34,915",AUD,Years,2,Years,Yes,No,,IELTS,,,6.5,,https://www.newcastle.edu.au/degrees/master-professional-engineering-environmental,English,A,,"Salaries: As an engineer you’ll be valued and well rewarded. Starting salaries average around $80,000p.a. In 2015, 85% of our engineers had jobs when they graduated - making the University of Newcastle one of the top 2 universities in NSW for graduate employment rates., Flexibility: Some engineers work 9-5 in an office, others fly-in-fly out from a project site. You might prefer hands-on fieldwork, design and development, or managing people and projects., Global opportunities: As a qualified engineer you can travel the world and work almost anywhere you choose. Professional recognition through Engineers Australia lets you work in places such as Canada, Hong Kong, India, Ireland, Japan, Korea, Malaysia, New Zealand, Russia, Turkey, the UK and the USA.",Australia,No,Yes,Yes,Yes,No,
MST,University of Newcastle,Newcastle, Professional Engineering (Geospatial Engineering and Surveying),Science,,"34,915",AUD,Years,2,Years,Yes,No,,IELTS,,,6.5,,https://www.newcastle.edu.au/degrees/master-professional-engineering-geospatial-surveying,English,A,,"Salaries: As a surveyor or geospatial engineer you’ll be valued and well rewarded. Postgraduate engineers starting salaries average around $115,000p.a*. In 2018*, 92% of our Surveying and Geospatial engineers were employed within four months of graduating, making the University of Newcastle one of the top universities in NSW for graduate employment rates., Flexibility: Some surveyors and geospatial engineers work 9-5 in an office, others fly-in-fly-out from a project site. You might prefer hands-on fieldwork, design and development, or managing people and projects.",Australia,No,Yes,Yes,Yes,No,
MST,University of Newcastle,Newcastle, Professional Engineering (Mechanical),Health & Medicine,,"34,915",AUD,Years,3,Years,Yes,No,,IELTS,,,6.5,,https://www.newcastle.edu.au/degrees/master-professional-engineering-mechanical,English,A,,"Salaries: As an engineer you’ll be valued and well rewarded. Starting salaries average around $80,000p.a. In 2015, 85% of our engineers had jobs when they graduated - making the University of Newcastle one of the top 2 universities in NSW for graduate employment rates., Flexibility: Some engineers work 9-5 in an office, others fly-in-fly out from a project site. You might prefer hands-on fieldwork, design and development, or managing people and projects., Global opportunities: As a qualified engineer you can travel the world and work almost anywhere you choose. Professional recognition through Engineers Australia lets you work in places such as Canada, Hong Kong, India, Ireland, Japan, Korea, Malaysia, New Zealand, Russia, Turkey, the UK and the USA.",Australia,No,Yes,Yes,Yes,No,
