Level_Code,University,City,Course,Faculty,Local_Fees,Int_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_2,Prerequisite_3,Prerequisite_1_grade_1,Prerequisite_2_grade_2,Prerequisite_3_grade_3,Website,Course_Lang,Availability,Description,Career_Outcomes/path,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks
BA,University of Newcastle,Central Coast, Exercise and Sport Science (pre 2021),Science,,"34,565 ",AUD,Years,3.0,Years,Yes,No,ATAR,IELTS,,73.00,7.0,,https://www.newcastle.edu.au/degrees/teach-out/bachelor-of-exercise-and-sport-science-pre-2021,English,N,"This program will produce graduates ready to practice in the field after three years of full-time study (or equivalent part-time). The degree program has been designed to provide sound theoretical knowledge as well as practical skills for exercise testing and prescription for the purpose of improving sport performance and for general health. Students will be provided with opportunities to gain valuable work experience in the sport and health industry. Through our professional placement program students can apply for placements with professional sporting teams, sports organisations, clinics and hospitals. The placements provide students with valuable practical experience, an insight into career prospects, and opportunities to start building networks in the industry.", ,Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Fine Art (Honours),Education & Arts,,"31,185 ",AUD,Years,1.0,Year,Yes,No,ATAR,IELTS,,N/A,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-fine-art-honours,English,A,"Students who perform well, with a GPA of 5.0 or greater, during the Bachelor of Fine Art degree may undertake a further year of full time (or equivalent part time) study to obtain an Honours degree. The Honours degree allows students to further develop their specific areas of interest.", ,Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Central Coast, Food Science and Human Nutrition,Science,,"31,185 ",AUD,Years,3.0,Years,Yes,No,ATAR,IELTS,,62.00,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-food-science-and-human-nutrition,English,A,"The speciality areas of food science and human nutrition are developing rapidly as technology becomes more sophisticated and the demands of an increasingly health-conscious society drive change. In response to these developments, research in food science and nutrition has grown to encompass both innovative and traditional areas of food, nutrition and biologically active natural products.","Food Scientist, Technologist or Chemist, Flavourist, Health Promotion Officer, Nutritionist, Quality Assurance Technician, Catering Manager",Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Central Coast, Food Science and Human Nutrition (Honours),Science,,"38,905 ",AUD,Years,1.0,Year,Yes,No,ATAR,IELTS,,N/A,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-food-science-and-human-nutrition-honours,English,A,"An Honours program is offered as an additional year to the undergraduate program. The Honours program consists of a fourth year of full-time study (1 year) or the equivalent part-time study (2 years). Courses are offered on a semester basis, i.e. two semesters per year. The Honours program consists of a research project on a topic determined in consultation with your research supervisor. The program also involves a skills development strand to assist you in the development of your research skills and the writing of your research thesis. Honours is highly regarded by potential employers and provides entry into a research career.", ,Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Newcastle, Global Indigenous Studies,Others,,"31,385 ",AUD,Years,3.0,Years,Yes,No,ATAR,IELTS,,62.00,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-global-indigenous-studies,English,A,"Do you want to work effectively with local and global communities using Indigenous knowledge systems to respond to ecological, social and economic challenges? The Wollotuka Institute within the University of Newcastle is committed to the advancement of Indigenous education at a local, national and international level.","global development worker, organisational cultural diversity practitioner, start-up entrepreneur, cultural heritage conservationist, social enterprise founder, digital media content initiator, community development worker, program innovation consultant, policy and research officer",Australia,Yes,Yes,,Yes,No,
BA,University of Newcastle,Newcastle, Health (Exit Award),Health & Medicine,,"33,235 ",AUD,Years,3.0,Years,Yes,No,ATAR,IELTS,,N/A,6.0,,https://www.newcastle.edu.au/degrees/exit-award/associate-degree-in-health-exit-award,English,A,The Associate Degree Health is an AQF level 6 program which offers an exit option from one of the following 3 year programs:, ,Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Central Coast, Health (Exit Award),Health & Medicine,,"33,235 ",AUD,Years,3.0,Years,Yes,No,ATAR,IELTS,,N/A,6.0,,https://www.newcastle.edu.au/degrees/exit-award/associate-degree-in-health-exit-award,English,A,The Associate Degree Health is an AQF level 6 program which offers an exit option from one of the following 3 year programs:, ,Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Newcastle, Health (Exit Award),Health & Medicine,,Au,AUD,Years,3.0,Years,Yes,No,ATAR,IELTS,,N/A,6.0,,https://www.newcastle.edu.au/degrees/exit-award/bachelor-of-health-exit-award,English,A,The Bachelor of Health is an AQF level 7 program which offers an exit option from one of the following 4 year or 5 year programs:, ,Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Newcastle, Information Technology,Engineering & Built Environment,,Au,AUD,Years,3.0,Years,Yes,No,ATAR,IELTS,,62.50,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-information-technology,English,A,The ‘next big thing’ might just be your thing.,"web developer, digital producer, games designer, web and multimedia producer, digital project manager, digital marketing specialist, animator",Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Information Technology (Honours),Engineering & Built Environment,,"32,495 ",AUD,Years,1.0,Year,Yes,No,ATAR,IELTS,,N/A,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-information-technology-honours,English,A,The Bachelor of Information Technology (Honours) is a further year of full-time (or equivalent part-time) program that allows students to further develop their specific areas of interest in Information Technology and is a pathway into Research Higher Degree study., ,Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Central Coast, Information Technology (Honours),Engineering & Built Environment,,"32,495 ",AUD,Years,1.0,Year,Yes,No,ATAR,IELTS,,N/A,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-information-technology-honours,English,A,The Bachelor of Information Technology (Honours) is a further year of full-time (or equivalent part-time) program that allows students to further develop their specific areas of interest in Information Technology and is a pathway into Research Higher Degree study., ,Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Newcastle, Innovation and Entrepreneurship (Exit Award),Business & Law,,"29,295 ",AUD,Years,1.0,Year,Yes,No,ATAR,IELTS,,N/A,6.0,,https://www.newcastle.edu.au/degrees/exit-award/bachelor-of-innovation-and-entrepreneurship-exit-award,English,A,"The Bachelor of Innovation and Entrepreneurship (BIE) is a 240 unit Bachelor degree comprising 160 units of Core Courses and 80 units of Electives. The program is designed to provide students with an understanding of the processes, risks, rewards, motivations and societal impacts of innovation and entrepreneurship within regional, national and global perspectives. It aims to develop and inspire individuals interested in creating innovative futures that influence markets, economies and communities. It is a multi-disciplinary program that appeals to people from all backgrounds.", ,Australia,No,Yes,,Yes,No,
DIP,University of Newcastle,Newcastle, Languages,Education & Arts,,"29,295 ",AUD,Years,1.0,Year,Yes,No,ATAR,IELTS,,60.60,6.0,,https://www.newcastle.edu.au/degrees/diploma-in-languages,English,A,"Proficiency in other languages will enrich your personal growth and develop in-demand skills – opening many doors to diverse careers and unique opportunities. As part of this exciting diploma, students will be able to study a range of languages alongside your undergraduate degree including French, German, Japanese and Chinese. You’ll learn how to read, write and speak the language of your choice, while learning more about the relevant culture.","commercial industries, education, government, journalism, language translation, law and policy development",Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Newcastle, Mathematics,Science,,"30,290 ",AUD,Years,3.0,Years,Yes,No,ATAR,IELTS,,85.00,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-mathematics,English,A,"Without maths, interpreting the real world would not be possible. Mathematics is the language of science and underpins most technological advances that we rely on every day. Studying a Bachelor of Mathematics will give you essential skills and knowledge in logic, mathematical modelling, experimental design and data analysis.","industry, international finance, medicine, merchant banking, public sector.",Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Newcastle, Mathematics (Advanced),Science,,"30,290 ",AUD,Years,3.0,Years,Yes,No,ATAR,IELTS,,95.00,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-mathematics-advanced,English,A,"Without maths, interpreting the real world would not be possible. Mathematics is the language of science and underpins most technological advances that we rely on every day. Studying a Bachelor of Mathematics (Advanced) will allow you to build on your previous knowledge in logic, mathematical modelling, experimental design and data analysis.","industry, international finance, medicine",Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Mathematics (Honours),Science,,"32,625 ",AUD,Years,1.0,Year,Yes,No,ATAR,IELTS,,N/A,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-mathematics-honours,English,A,The Bachelor of Mathematics (Honours) is a one year full-time (or equivalent part-time) program that allows students to further develop their specific areas of interest and their research skills. Honours programs are available in Mathematics and Statistics and are considered pathways to enhanced career prospects in business and industry as well as a Research Higher Degree., ,Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Medical Radiation Science (Honours) (Diagnostic Radiography),Science,,"32,625 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,83.10,7.0,,https://www.newcastle.edu.au/degrees/bachelor-of-medical-radiation-science-honours-diagnostic-radiography,English,A,Use advanced imaging technology to improve lives.,"Diagnostic Radiographer, Cardiac Technologist, Chief Radiographer, Sonographer, Echocardiography Technologist, Medical Technician",Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Medical Radiation Science (Honours) (Nuclear Medicine),Science,,"32,625 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,69.55,7.0,,https://www.newcastle.edu.au/degrees/bachelor-of-medical-radiation-science-honours-nuclear-medicine,English,A,A radioactive way to save and improve lives.,"echocardiography technologist, medical technician, nuclear medicine technologist, research scientist, sonographer, technical sales representative, technical writer, university lecturer/academic",Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Medical Radiation Science (Honours) (Radiation Therapy),Science,,"32,625 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,70.50,7.0,,https://www.newcastle.edu.au/degrees/bachelor-of-medical-radiation-science-honours-radiation-therapy,English,A,Be at the forefront of cancer treatment innovation.,"chief radiation therapist, echocardiography technologist, medical technician, radiation therapist, research scientist, sonographer, technical sales representative, technical writer, university lecturer/academic",Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Medical Science (Honours),Science,,"63,670 ",AUD,Years,1.0,Year,Yes,No,ATAR,IELTS,,N/A,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-medical-science,English,A,"This is a full year course involving the completion and reporting of a supervised research project. A wide variety of projects may be undertaken, the essential requirements being that the project is broadly related to the field of medicine and that an established and appropriate scientific methodology is to be employed. Evaluation of the suitability of projects will be conducted at the time of application by the Program Convenor for the Bachelor of Medical Science (Honours) and Head of the School of Medicine and Public Health. Integral to this evaluation will be confirmation that the application has been supported by a suitably qualified researcher who is able to commit to supervision of the student over the study period. Projects may be conducted within University laboratories with animals or on human samples; on established databases; within a clinical setting; or in the case of appropriate sociological, behavioural or public health research, in other settings. Projects do not necessarily have to be conducted within the University of Newcastle, nor do they need to be supervised primarily by a member of the University of Newcastle academic staff, however in cases where a student wishes to conduct research externally, a University of Newcastle academic staff member should be involved as a co-supervisor. A conjoint appointee may be appropriate as a supervisor, if he or she has adequate research expertise.", ,Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Newcastle, Midwifery,Health & Medicine,,"63,670 ",AUD,Years,1.0,Year,Yes,No,ATAR,IELTS,,A+C,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-midwifery,English,A,"Working with women and families, promoting optimal health outcomes for today and future generations.","Child and Family Health Nurse, Clinical Midwife Educator, Clinical Midwife Specialist, Community Health Nurse, Health Promotion Officer, Registered Midwife, University Lecturer/Academic",Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Midwifery (Honours),Health & Medicine,,"63,670 ",AUD,Years,1.0,Year,Yes,No,ATAR,IELTS,,N/A,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-midwifery-honours,English,A,The Bachelor of Midwifery (Honours) is an 80 unit program over 1 year full-time or 2 years part-time to incorporate research thesis., ,Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Newcastle, Music,Education & Arts,,"63,670 ",AUD,Years,3.0,Years,Yes,No,ATAR,IELTS,,N/A,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-music,English,A,"Explore your full potential and fast track your music career through practical and creative learning experiences in music, performance, songwriting and sound production.","A&R Administrator/Representative, Composer/Arranger, Conductor/Music Director, DJ, Film Composer, Foley Artist/Sound Effects Editor, Game Music Composer/Designer, Music Copyist, Music Producer/Engineer, Music Therapist, Musical Theatre Artist, Musicologist, Performing Artist, Private Music Studio Teacher, Session Musician, Songwriter, Sound Recordist, Voice or Vocal Coach",Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Natural History Illustration (Honours),Education & Arts,,"34,265 ",AUD,Years,1.0,Year,Yes,No,ATAR,IELTS,,N/A,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-natural-history-illustration-honours,English,A,"The Bachelor of Natural History Illustration (Honours) is a one year full-time or equivalent part-time program designed to encourage creative, innovative and scientific approaches to the visual interpretation of the natural world.", ,Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Newcastle, Nursing,Health & Medicine,,"34,265 ",AUD,Years,3.0,Years,Yes,No,ATAR,IELTS,,76.00,7.0,,https://www.newcastle.edu.au/degrees/bachelor-of-nursing,English,A,Improve countless lives.,"aged care, mental health, community health, oncology, emergency, immunisation",Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Central Coast, Nursing,Health & Medicine,,"34,265 ",AUD,Years,3.0,Years,Yes,No,ATAR,IELTS,,76.00,7.0,,https://www.newcastle.edu.au/degrees/bachelor-of-nursing,English,A,Improve countless lives.,"aged care, mental health, community health, oncology, emergency, immunisation",Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Nursing (Honours),Health & Medicine,,"34,100 ",AUD,Years,1.0,Year,Yes,No,ATAR,IELTS,,N/A,6.0,,https://www.newcastle.edu.au/degrees/bachelor-of-nursing-honours,English,A,"Students who perform well during the Bachelor of Nursing degree may undertake a further year of full-time (or equivalent part-time) study to obtain an Honours degree. The Honours degree is designed to develop students' knowledge and skill in research and theory development, and involves a research project in a selected field of nursing. It is intended for registered nurses who wish to prepare themselves for higher degree studies and for leadership in nursing practice, research and education.", ,Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Nutrition and Dietetics (Honours),Health & Medicine,,"34,100 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,73.70,7.0,,https://www.newcastle.edu.au/degrees/bachelor-of-nutrition-and-dietetics-honours,English,A,Shape a healthier future for the community.,"Community Project Officer, Diabetes Educator, Dietitian, Health Promotion Officer, Nutritionist, Research Scientist, Scientific Policy Officer, Sports Dietitian, Sports Nutritionist, University Lecturer/Academic",Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Occupational Therapy (Honours),Health & Medicine,,"34,580 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,89.05,7.0,,https://www.newcastle.edu.au/degrees/bachelor-of-occupational-therapy-honours,English,A,Help people live a healthy and full life.,"Art Therapist, Child Protection Officer, Disability Services Manager, Exercise Rehabilitation/Injury Management Advisor, Hand Therapist, Health Promotion Officer, Lifestyle Coordinator, Mental Health Clinician, Mental Health Intake Officer, Occupational Hygienist, Occupational Therapist, Rehabilitation Consultant, Senior Mental Health Clinician, University Lecturer/Academic",Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Central Coast, Oral Health Therapy,Health & Medicine,,"34,580 ",AUD,Years,3.0,Years,Yes,No,ATAR,IELTS,,81.25,7.0,,https://www.newcastle.edu.au/degrees/bachelor-of-oral-health-therapy,English,A,"One world-class degree, dual oral health qualifications.","Dental Assistant, Dental Hygienist, Dental Prosthetist, Dental Technician, Health Promotion Officer, Oral Health/Dental Therapist, Research Scientist, University Lecturer/Academic",Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Pharmacy (Honours),Health & Medicine,,"34,580 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,72.05,7.0,,https://www.newcastle.edu.au/degrees/bachelor-of-pharmacy-honours,English,A,One of Australia’s most trusted professions.,"Pharmaceutical Scientist, Pharmaceutical/Clinical Specialist Sales Representative, Pharmaceutical/Medicinal Chemist, Pharmacist, University Lecturer/Academic",Australia,No,Yes,,Yes,No,
BAH,University of Newcastle,Newcastle, Physiotherapy (Honours),Health & Medicine,,"34,580 ",AUD,Years,4.0,Years,Yes,No,ATAR,IELTS,,92.55,7.0,,https://www.newcastle.edu.au/degrees/bachelor-of-physiotherapy-honours,English,A,A flexible career helping others.,"Cardiorespiratory Physiotherapist, Continence and Women’s Health Physiotherapist, Exercise Rehabilitation/Injury Management Advisor, Gerontological Physiotherapist, Hand Therapist, Health Promotion Officer, Musculoskeletal Physiotherapist, Neurological Physiotherapist, Occupational Health Physiotherapist, Paediatric Physiotherapist, Physiologist, Physiotherapist, Rehabilitation Consultant, Research Scientist, Sports Physiotherapist, Strength and Conditioning Specialist, University Lecturer/Academic",Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Central Coast, Podiatry,Health & Medicine,,"34,580 ",AUD,Years,3.0,Years,Yes,No,ATAR,IELTS,,68.00,7.0,,https://www.newcastle.edu.au/degrees/bachelor-of-podiatry,English,A,Training health experts in human mobility.,"private and public practices, general hospitals, rehabilitation and community health centres, sports clinics, research centres, consultancy",Australia,No,Yes,,Yes,No,
BA,University of Newcastle,Newcastle, Psychological Science,Science,,"34,580 ",AUD,Years,3.0,Years,Yes,No,ATAR,IELTS,,62.00,7.0,,https://www.newcastle.edu.au/degrees/bachelor-of-psychological-science,English,A,"140% projected career growth, 1000% rewarding.","Careers Counsellor, Case Worker, Juvenile Justice Officer, Market Researcher, Mediator, Practicing Psychologist",Australia,No,Yes,,Yes,No,
