Level_Code,University,City,Course,Faculty,Local_Fees,Int_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_2,Prerequisite_3,Prerequisite_1_grade_1,Prerequisite_2_grade_2,Prerequisite_3_grade_3,Website,Course_Lang,Availability,Description,Career_Outcomes/path,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks
ADEG,University of Southern Queensland,Toowoomba,Associate Degree of Business and Commerce,Business and Management,21040,25600,AUD,Years,2.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/associate-degree-of-business-and-commerce,English,A,"The Associate Degree of Business and Commerce is the perfect way to start your degree in business at university. An associate degree is a qualification in its own right, but it is also a pathway to a bachelor degree. This means that the 16 courses that you study can count towards a bachelor degree.","As a graduate you will have general business knowledge suitable for a career in the public or private sector, and dependent on the courses you studied, career opportunities in the disciplines of human resources, marketing, administration, information technology, logistics management, inventory management, tourism, small business management, international business and commerce.",Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Ipswich,Bachelor of Arts and Bachelor of Business and Commerce,Business and Management,21320,25600,AUD,Years,4.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-arts-and-bachelor-of-business-and-commerce,English,A,"Accounting major and Accounting (Extended) major graduates will meet the educational entrance requirements of CPA Australia and Chartered Accountants Australia and New Zealand (CAANZ). This provides Associate membership of CPA Australia, eligibility to study the CPA Australia professional exams and eligibility to study the CAANZ professional exams.","Prepare yourself for a career as an events coordinator, accountant, public relations officer, brand manager, marketing and communications officer, archaeologist, business analyst or journalist.  ",Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Toowoomba,Bachelor of Arts and Bachelor of Business and Commerce,Business and Management,21320,25600,AUD,Years,4.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-arts-and-bachelor-of-business-and-commerce,English,A,"Accounting major and Accounting (Extended) major graduates will meet the educational entrance requirements of CPA Australia and Chartered Accountants Australia and New Zealand (CAANZ). This provides Associate membership of CPA Australia, eligibility to study the CPA Australia professional exams and eligibility to study the CAANZ professional exams.","Prepare yourself for a career as an events coordinator, accountant, public relations officer, brand manager, marketing and communications officer, archaeologist, business analyst or journalist.  ",Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Ipswich,Bachelor of Business and Commerce and  Bachelor of Information Technology,Business and Management,21040,26840,AUD,Years,4.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-business-and-commerce-and-bachelor-of-information-technology,English,A,"Be a leader in a technology driven world, with a career that combines the best of the business world with your passion for information technology.","Some of the biggest employers of ICT graduates in Australia are international IT vendors, including Microsoft and IBM, and ICT end-users such as banks and government departments.",Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Toowoomba,Bachelor of Business and Commerce and  Bachelor of Information Technology,Business and Management,21040,26840,AUD,Years,4.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-business-and-commerce-and-bachelor-of-information-technology,English,A,"Be a leader in a technology driven world, with a career that combines the best of the business world with your passion for information technology.","Some of the biggest employers of ICT graduates in Australia are international IT vendors, including Microsoft and IBM, and ICT end-users such as banks and government departments.",Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Ipswich,Bachelor of Business and Commerce and Bachelor of Laws,Business and Management,21400,26560,AUD,Years,5.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-business-and-commerce-and-bachelor-of-laws,English,A,"The Bachelor of Business and Commerce and Bachelor of Laws provides you with exposure to multiple skill areas and employment opportunities in the dynamic business, commerce or law industries.","Careers can include private practice solicitor or barrister, corporate legal counsel, tax manager, forensic investigator, chartered accountant, business analyst, financial institutional lawyer, government sector employee at state or federal level or in-house positions with businesses or community organisations requiring specialist in-house legal skills. ",Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Toowoomba,Bachelor of Business and Commerce and Bachelor of Laws,Business and Management,21400,26560,AUD,Years,5.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-business-and-commerce-and-bachelor-of-laws,English,A,"The Bachelor of Business and Commerce and Bachelor of Laws provides you with exposure to multiple skill areas and employment opportunities in the dynamic business, commerce or law industries.","Careers can include private practice solicitor or barrister, corporate legal counsel, tax manager, forensic investigator, chartered accountant, business analyst, financial institutional lawyer, government sector employee at state or federal level or in-house positions with businesses or community organisations requiring specialist in-house legal skills. ",Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Ipswich,Bachelor of Business and Commerce and Bachelor of Laws,Business and Management,21400,26560,AUD,Years,5.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-business-and-commerce-and-bachelor-of-laws,English,A,"The Bachelor of Business and Commerce and Bachelor of Laws provides you with exposure to multiple skill areas and employment opportunities in the dynamic business, commerce or law industries.","Careers can include private practice solicitor or barrister, corporate legal counsel, tax manager, forensic investigator, chartered accountant, business analyst, financial institutional lawyer, government sector employee at state or federal level or in-house positions with businesses or community organisations requiring specialist in-house legal skills. ",Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Toowoomba,Bachelor of Business and Commerce Major International Business,Business and Management,21040,25600,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-business-and-commerce/international-business,English,A,Firms conducting business in an increasingly global working environment need employees who understand how to deal with the challenges facing them.,"As a graduate, you will be prepared for a generalist or specialist career in most organisations but in particular those operating in the international arena. Career opportunities exist in multi-national companies, government departments, investment and financial institutions, import and export companies, and international organisations.",Australia,Yes,Yes,Yes,Yes,No,
HONS,University of Southern Queensland,Ipswich,Bachelor of Engineering (Honours) Bachelor of Business and Commerce,Business and Management,23800,29600,AUD,Years,5.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-engineering-honours-bachelor-of-business-and-commerce,English,A,"The Bachelor of Engineering (Honours) Bachelor of Business and Commerce will give you the skills to become a successful engineer in the workforce, combined with a strong background of business and commerce principles and practice.","Prepare yourself for a career as an Engineer, Accountant, Business Analyst, Marketing Officer or Manager. ",Australia,Yes,Yes,Yes,Yes,No,
HONS,University of Southern Queensland,Toowoomba,Bachelor of Engineering (Honours) Bachelor of Business and Commerce,Business and Management,23800,29600,AUD,Years,5.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-engineering-honours-bachelor-of-business-and-commerce,English,A,"The Bachelor of Engineering (Honours) Bachelor of Business and Commerce will give you the skills to become a successful engineer in the workforce, combined with a strong background of business and commerce principles and practice.","Prepare yourself for a career as an Engineer, Accountant, Business Analyst, Marketing Officer or Manager. ",Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Ipswich,Bachelor of General Studies,Business and Management,25280,30400,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-general-studies,English,A,"This degree is ideal for those who may have left school, but want to sample a range of university subjects before starting a more specialised degree.",General Studies can lead to any career enhanced by a tertiary qualification.,Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Toowoomba,Bachelor of General Studies,Business and Management,25280,30400,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-general-studies,English,A,"This degree is ideal for those who may have left school, but want to sample a range of university subjects before starting a more specialised degree.",General Studies can lead to any career enhanced by a tertiary qualification.,Australia,Yes,Yes,Yes,Yes,No,
GCERT,University of Southern Queensland,Ipswich,Graduate Certificate of Business Specialisation International Business,Business and Management,12360,14920,AUD,Years,6.0,Months,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/graduate-certificate-of-business/international-business,English,A,Discover the intricacies of international business strategies in a changing global economy with USQ’s Graduate Certificate of Business (International Business).,"As a graduate, you will be prepared for a career in multi-national companies, government departments, investment and financial institutions, import and export companies, and international organisations.",Australia,Yes,Yes,Yes,Yes,No,
GCERT,University of Southern Queensland,Toowoomba,Graduate Certificate of Business Specialisation International Business,Business and Management,12360,14920,AUD,Years,6.0,Months,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/graduate-certificate-of-business/international-business,English,A,Discover the intricacies of international business strategies in a changing global economy with USQ’s Graduate Certificate of Business (International Business).,"As a graduate, you will be prepared for a career in multi-national companies, government departments, investment and financial institutions, import and export companies, and international organisations.",Australia,Yes,Yes,Yes,Yes,No,
GDIP,University of Southern Queensland,Ipswich,Graduate Diploma of Business Specialisation Global Business Management,Business and Management,24720,29840,AUD,Years,1.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/graduate-diploma-of-business/global-business-management,English,A,"Take your business career to global markets. In our Graduate Diploma of Business (Global Business Management), you can investigate the latest trends as you develop the knowledge and skills required to successfully navigate the global business environment.","Your specialised knowledge of Global Business Management could see you land a job in either the public or private sector, both nationally or internationally.",Australia,Yes,Yes,Yes,Yes,No,
GDIP,University of Southern Queensland,Toowoomba,Graduate Diploma of Business Specialisation Global Business Management,Business and Management,24720,29840,AUD,Years,1.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/graduate-diploma-of-business/global-business-management,English,A,"Take your business career to global markets. In our Graduate Diploma of Business (Global Business Management), you can investigate the latest trends as you develop the knowledge and skills required to successfully navigate the global business environment.","Your specialised knowledge of Global Business Management could see you land a job in either the public or private sector, both nationally or internationally.",Australia,Yes,Yes,Yes,Yes,No,
GDIP,University of Southern Queensland,Ipswich,Graduate Diploma of Business Specialisation International Business,Business and Management,24720,29840,AUD,Years,1.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/graduate-diploma-of-business/international-business,English,A,"Delve into the ever-changing world of international business with our Graduate Diploma of Business (International Business). In this specialisation, you will explore topics like international economies, international relations along with international management and marketing.","Your specialised knowledge of International Business could see you land a job in either the public or private sector, both nationally or internationally.",Australia,Yes,Yes,Yes,Yes,No,
GDIP,University of Southern Queensland,Toowoomba,Graduate Diploma of Business Specialisation International Business,Business and Management,24720,29840,AUD,Years,1.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/graduate-diploma-of-business/international-business,English,A,"Delve into the ever-changing world of international business with our Graduate Diploma of Business (International Business). In this specialisation, you will explore topics like international economies, international relations along with international management and marketing.","Your specialised knowledge of International Business could see you land a job in either the public or private sector, both nationally or internationally.",Australia,Yes,Yes,Yes,Yes,No,
DOC,University of Southern Queensland,Ipswich,Doctor of Philosophy,Business and Management,27840,28800,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/doctor-of-philosophy,English,A,Do you have a passion for research? The Doctor of Philosophy (PhD) is a research degree available in all study areas and provides you with the skills to become an effective researcher in your previously studied discipline.,"Graduating with a Doctor of Philosophy is ideal if you wish to pursue a career in industry, academia or government with specialisation in your chosen field.",Australia,Yes,Yes,Yes,Yes,No,
DOC,University of Southern Queensland,Toowoomba,Doctor of Philosophy,Business and Management,27840,28800,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/doctor-of-philosophy,English,A,Do you have a passion for research? The Doctor of Philosophy (PhD) is a research degree available in all study areas and provides you with the skills to become an effective researcher in your previously studied discipline.,"Graduating with a Doctor of Philosophy is ideal if you wish to pursue a career in industry, academia or government with specialisation in your chosen field.",Australia,Yes,Yes,Yes,Yes,No,
DOC,University of Southern Queensland,Ipswich,Doctor of Philosophy,Business and Management,27840,28800,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/doctor-of-philosophy,English,A,Do you have a passion for research? The Doctor of Philosophy (PhD) is a research degree available in all study areas and provides you with the skills to become an effective researcher in your previously studied discipline.,"Graduating with a Doctor of Philosophy is ideal if you wish to pursue a career in industry, academia or government with specialisation in your chosen field.",Australia,Yes,Yes,Yes,Yes,No,
DOC,University of Southern Queensland,Toowoomba,Doctor of Professional Studies,Business and Management,26480,28800,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/doctor-of-professional-studies,English,A,"USQ’s Doctor of Professional Studies allows you to combine your professional practice with study. The program is specifically designed for people wanting to focus on a real-world, real-time work-based challenge and gain a doctoral degree.","As a graduate, you will gain the skills to enrich your professional practice, influence the sector and be prepared for a variety of career opportunities. You can use this degree to illustrate your advanced standing in your profession. You can advance your career in the public service, become a leading professional in the private sector, develop leadership in specialised practice and become a thought leader. ",Australia,Yes,Yes,Yes,Yes,No,
MST,University of Southern Queensland,Toowoomba,Master of Business Research,Business and Management,22800,28800,AUD,Years,18.0,Months,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/master-of-business-research,English,A,"The aim of the Master of Business Research is to train you in high-level business research, for either academic or senior management purposes.","The Master of Business Research will enhance your role in senior management, or prepare you for a career in academia. It is also a stepping stone to further research degrees, such as a PhD.",Australia,Yes,Yes,Yes,Yes,No,
MST,University of Southern Queensland,Toowoomba,Master of Professional Studies (Research),Business and Management,22800,28880,AUD,Years,18.0,Months,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/master-of-professional-studies-research,English,A,"Do you want to contribute to your organisation or community of practice? Are you a public servant, a professional, a volunteer, or stay at home parent who wants to research a work-based topic of interest?","As a graduate, you open the door to a multitude of career opportunities. You can use this degree to illustrate your advanced standing in your profession. You can advance your career further in the public service, become a leading professional in the private sector, develop leadership in specialised practice and become a thought leader. ",Australia,Yes,Yes,Yes,Yes,No,
ADEG,University of Southern Queensland,Ipswich,Associate Degree of Business and Commerce,Business and Management,21040,25600,AUD,Years,2.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/associate-degree-of-business-and-commerce,English,A,"The Associate Degree of Business and Commerce is the perfect way to start your degree in business at university. An associate degree is a qualification in its own right, but it is also a pathway to a bachelor degree. This means that the 16 courses that you study can count towards a bachelor degree.","As a graduate you will have general business knowledge suitable for a career in the public or private sector, and dependent on the courses you studied, career opportunities in the disciplines of human resources, marketing, administration, information technology, logistics management, inventory management, tourism, small business management, international business and commerce.",Australia,Yes,Yes,Yes,Yes,No,
ADEG,University of Southern Queensland,Toowoomba,Associate Degree of Business and Commerce,Business and Management,21040,25600,AUD,Years,2.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/associate-degree-of-business-and-commerce,English,A,"The Associate Degree of Business and Commerce is the perfect way to start your degree in business at university. An associate degree is a qualification in its own right, but it is also a pathway to a bachelor degree. This means that the 16 courses that you study can count towards a bachelor degree.","As a graduate you will have general business knowledge suitable for a career in the public or private sector, and dependent on the courses you studied, career opportunities in the disciplines of human resources, marketing, administration, information technology, logistics management, inventory management, tourism, small business management, international business and commerce.",Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Ipswich,Bachelor of Arts and Bachelor of Business and Commerce,Business and Management,21320,25600,AUD,Years,4.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-arts-and-bachelor-of-business-and-commerce,English,A,"Accounting major and Accounting (Extended) major graduates will meet the educational entrance requirements of CPA Australia and Chartered Accountants Australia and New Zealand (CAANZ). This provides Associate membership of CPA Australia, eligibility to study the CPA Australia professional exams and eligibility to study the CAANZ professional exams.","Prepare yourself for a career as an events coordinator, accountant, public relations officer, brand manager, marketing and communications officer, archaeologist, business analyst or journalist.  ",Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Toowoomba,Bachelor of Arts and Bachelor of Business and Commerce,Business and Management,21320,25600,AUD,Years,4.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-arts-and-bachelor-of-business-and-commerce,English,A,"Accounting major and Accounting (Extended) major graduates will meet the educational entrance requirements of CPA Australia and Chartered Accountants Australia and New Zealand (CAANZ). This provides Associate membership of CPA Australia, eligibility to study the CPA Australia professional exams and eligibility to study the CAANZ professional exams.","Prepare yourself for a career as an events coordinator, accountant, public relations officer, brand manager, marketing and communications officer, archaeologist, business analyst or journalist.  ",Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Ipswich,Bachelor of Business and Commerce and  Bachelor of Information Technology,Business and Management,21040,26840,AUD,Years,4.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-business-and-commerce-and-bachelor-of-information-technology,English,A,"Be a leader in a technology driven world, with a career that combines the best of the business world with your passion for information technology.","Some of the biggest employers of ICT graduates in Australia are international IT vendors, including Microsoft and IBM, and ICT end-users such as banks and government departments.",Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Toowoomba,Bachelor of Business and Commerce and  Bachelor of Information Technology,Business and Management,21040,26840,AUD,Years,4.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-business-and-commerce-and-bachelor-of-information-technology,English,A,"Be a leader in a technology driven world, with a career that combines the best of the business world with your passion for information technology.","Some of the biggest employers of ICT graduates in Australia are international IT vendors, including Microsoft and IBM, and ICT end-users such as banks and government departments.",Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Ipswich,Bachelor of Business and Commerce and Bachelor of Laws,Business and Management,21400,26560,AUD,Years,5.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-business-and-commerce-and-bachelor-of-laws,English,A,"The Bachelor of Business and Commerce and Bachelor of Laws provides you with exposure to multiple skill areas and employment opportunities in the dynamic business, commerce or law industries.","Careers can include private practice solicitor or barrister, corporate legal counsel, tax manager, forensic investigator, chartered accountant, business analyst, financial institutional lawyer, government sector employee at state or federal level or in-house positions with businesses or community organisations requiring specialist in-house legal skills. ",Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Toowoomba,Bachelor of Business and Commerce and Bachelor of Laws,Business and Management,21400,26560,AUD,Years,5.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-business-and-commerce-and-bachelor-of-laws,English,A,"The Bachelor of Business and Commerce and Bachelor of Laws provides you with exposure to multiple skill areas and employment opportunities in the dynamic business, commerce or law industries.","Careers can include private practice solicitor or barrister, corporate legal counsel, tax manager, forensic investigator, chartered accountant, business analyst, financial institutional lawyer, government sector employee at state or federal level or in-house positions with businesses or community organisations requiring specialist in-house legal skills. ",Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Ipswich,Bachelor of Business and Commerce and Bachelor of Laws,Business and Management,21400,26560,AUD,Years,5.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-business-and-commerce-and-bachelor-of-laws,English,A,"The Bachelor of Business and Commerce and Bachelor of Laws provides you with exposure to multiple skill areas and employment opportunities in the dynamic business, commerce or law industries.","Careers can include private practice solicitor or barrister, corporate legal counsel, tax manager, forensic investigator, chartered accountant, business analyst, financial institutional lawyer, government sector employee at state or federal level or in-house positions with businesses or community organisations requiring specialist in-house legal skills. ",Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Toowoomba,Bachelor of Business and Commerce and Bachelor of Science,Business and Management,21720,29360,AUD,Years,4.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-business-and-commerce-and-bachelor-of-science,English,A,Pair your interest in Business and Commerce with the perfect platform to explore your curiosity of Sciences.,"With a double degree, your career opportunities are extensive. You’ll be ready to take on roles in scientific practice combined with business management within the government, regulatory, health, IT and research sectors. ",Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Toowoomba,Bachelor of Business and Commerce Major Management & Leadership,Business and Management,21040,25600,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-business-and-commerce/management-leadership,English,A,"All organisations need knowledgeable and ethical leaders that empower and motivate staff towards achieving organisational goals that guide the business through the complexities of the modern economic environment. If you want to focus on becoming an excellent manager/leader and wish to learn about and develop skills that can be applied in any workplace, the Bachelor of Business and Commerce (Management and Leadership) is for you.","As a graduate from this program, management and leadership roles in a wide range of public and private enterprises can be made available to you, such as human resources director, corporate services director, brand manager, organisational development director, corporate planner and policy officer.",Australia,Yes,Yes,Yes,Yes,No,
HONS,University of Southern Queensland,Ipswich,Bachelor of Engineering (Honours) Bachelor of Business and Commerce,Business and Management,23800,29600,AUD,Years,5.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-engineering-honours-bachelor-of-business-and-commerce,English,A,"The Bachelor of Engineering (Honours) Bachelor of Business and Commerce will give you the skills to become a successful engineer in the workforce, combined with a strong background of business and commerce principles and practice.","Prepare yourself for a career as an Engineer, Accountant, Business Analyst, Marketing Officer or Manager. ",Australia,Yes,Yes,Yes,Yes,No,
HONS,University of Southern Queensland,Toowoomba,Bachelor of Engineering (Honours) Bachelor of Business and Commerce,Business and Management,23800,29600,AUD,Years,5.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-engineering-honours-bachelor-of-business-and-commerce,English,A,"The Bachelor of Engineering (Honours) Bachelor of Business and Commerce will give you the skills to become a successful engineer in the workforce, combined with a strong background of business and commerce principles and practice.","Prepare yourself for a career as an Engineer, Accountant, Business Analyst, Marketing Officer or Manager. ",Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Ipswich,Bachelor of General Studies,Business and Management,25280,30400,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-general-studies,English,A,"This degree is ideal for those who may have left school, but want to sample a range of university subjects before starting a more specialised degree.",General Studies can lead to any career enhanced by a tertiary qualification.,Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Toowoomba,Bachelor of General Studies,Business and Management,25280,30400,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-general-studies,English,A,"This degree is ideal for those who may have left school, but want to sample a range of university subjects before starting a more specialised degree.",General Studies can lead to any career enhanced by a tertiary qualification.,Australia,Yes,Yes,Yes,Yes,No,
GCERT,University of Southern Queensland,Ipswich,Graduate Certificate of Business Specialisation Business Leadership,Business and Management,12360,14920,AUD,Years,6.0,Months,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/graduate-certificate-of-business/business-leadership,English,A,"Business leadership skills are highly desirable in contemporary organisations. In the Graduate Certificate of Business (Business Leadership), you will learn how to lead and develop teams at work, how to apply leadership theories to practical situations and how to adapt and transform individual behaviour at work.",Most senior management roles in organisations emanate from leadership qualifications.,Australia,Yes,Yes,Yes,Yes,No,
GCERT,University of Southern Queensland,Toowoomba,Graduate Certificate of Business Specialisation Business Leadership,Business and Management,12360,14920,AUD,Years,6.0,Months,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/graduate-certificate-of-business/business-leadership,English,A,"Business leadership skills are highly desirable in contemporary organisations. In the Graduate Certificate of Business (Business Leadership), you will learn how to lead and develop teams at work, how to apply leadership theories to practical situations and how to adapt and transform individual behaviour at work.",Most senior management roles in organisations emanate from leadership qualifications.,Australia,Yes,Yes,Yes,Yes,No,
GCERT,University of Southern Queensland,Ipswich,Graduate Certificate of Business Specialisation Enterprise Leadership,Business and Management,12360,14920,AUD,Years,6.0,Months,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/graduate-certificate-of-business/enterprise-leadership,English,A,"A leader can no longer focus solely on their own objectives or team goals, but must now focus on enterprise outcomes to succeed in an ever-changing environment.",You will graduate with the skills to become a leader in strategic human resource management and leadership techniques. ,Australia,Yes,Yes,Yes,Yes,No,
GCERT,University of Southern Queensland,Toowoomba,Graduate Certificate of Business Specialisation Enterprise Leadership,Business and Management,12360,14920,AUD,Years,6.0,Months,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/graduate-certificate-of-business/enterprise-leadership,English,A,"A leader can no longer focus solely on their own objectives or team goals, but must now focus on enterprise outcomes to succeed in an ever-changing environment.",You will graduate with the skills to become a leader in strategic human resource management and leadership techniques. ,Australia,Yes,Yes,Yes,Yes,No,
GCERT,University of Southern Queensland,Ipswich,Graduate Certificate of Business Specialisation Global Business Management,Business and Management,12360,14920,AUD,Years,6.0,Months,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/graduate-certificate-of-business/global-business-management,English,A,"International influences and the breakdown of global economic boundaries have a powerful impact on business professionals today. Increase your understanding of the managerial, legal and cultural intricacies of doing business with foreign partners with USQ’s Graduate Certificate of Business (Global Business Management).","Your knowledge of international business practices will benefit almost any sector, industry or government both nationally and internationally.",Australia,Yes,Yes,Yes,Yes,No,
GCERT,University of Southern Queensland,Toowoomba,Graduate Certificate of Business Specialisation Global Business Management,Business and Management,12360,14920,AUD,Years,6.0,Months,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/graduate-certificate-of-business/global-business-management,English,A,"International influences and the breakdown of global economic boundaries have a powerful impact on business professionals today. Increase your understanding of the managerial, legal and cultural intricacies of doing business with foreign partners with USQ’s Graduate Certificate of Business (Global Business Management).","Your knowledge of international business practices will benefit almost any sector, industry or government both nationally and internationally.",Australia,Yes,Yes,Yes,Yes,No,
