Level_Code,University,City,Course,Faculty,Int_Fees,Local_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_2,Prerequisite_3,Prerequisite_1_grade_1,Prerequisite_2_grade_2,Prerequisite_3_grade_3,Website,Course_Lang,Availability,Description,Career_Outcomes/path,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks,Subject_or_Unit_1,Subject_Objective_1,Subject_Description_1,Subject_or_Unit_2,Subject_Objective_2,Subject_Description_2,Subject_or_Unit_3,Subject_Objective_3,Subject_Description_3,Subject_or_Unit_4,Subject_Objective_4,Subject_Description_4,Subject_or_Unit_5,Subject_Objective_5,Subject_Description_5,Subject_or_Unit_6,Subject_Objective_6,Subject_Description_6,Subject_or_Unit_7,Subject_Objective_7,Subject_Description_7,Subject_or_Unit_8,Subject_Objective_8,Subject_Description_8,Subject_or_Unit_9,Subject_Objective_9,Subject_Description_9,Subject_or_Unit_10,Subject_Objective_10,Subject_Description_10,Subject_or_Unit_11,Subject_Objective_11,Subject_Description_11,Subject_or_Unit_12,Subject_Objective_12,Subject_Description_12,Subject_or_Unit_13,Subject_Objective_13,Subject_Description_13,Subject_or_Unit_14,Subject_Objective_14,Subject_Description_14,Subject_or_Unit_15,Subject_Objective_15,Subject_Description_15,Subject_or_Unit_16,Subject_Objective_16,Subject_Description_16,Subject_or_Unit_17,Subject_Objective_17,Subject_Description_17,Subject_or_Unit_18,Subject_Objective_18,Subject_Description_18,Subject_or_Unit_19,Subject_Objective_19,Subject_Description_19,Subject_or_Unit_20,Subject_Objective_20,Subject_Description_20,Subject_or_Unit_21,Subject_Objective_21,Subject_Description_21,Subject_or_Unit_22,Subject_Objective_22,Subject_Description_22,Subject_or_Unit_23,Subject_Objective_23,Subject_Description_23,Subject_or_Unit_24,Subject_Objective_24,Subject_Description_24,Subject_or_Unit_25,Subject_Objective_25,Subject_Description_25,Subject_or_Unit_26,Subject_Objective_26,Subject_Description_26,Subject_or_Unit_27,Subject_Objective_27,Subject_Description_27,Subject_or_Unit_28,Subject_Objective_28,Subject_Description_28,Subject_or_Unit_29,Subject_Objective_29,Subject_Description_29,Subject_or_Unit_30,Subject_Objective_30,Subject_Description_30,Subject_or_Unit_31,Subject_Objective_31,Subject_Description_31,Subject_or_Unit_32,Subject_Objective_32,Subject_Description_32,Subject_or_Unit_33,Subject_Objective_33,Subject_Description_33,Subject_or_Unit_34,Subject_Objective_34,Subject_Description_34,Subject_or_Unit_35,Subject_Objective_35,Subject_Description_35,Subject_or_Unit_36,Subject_Objective_36,Subject_Description_36,Subject_or_Unit_37,Subject_Objective_37,Subject_Description_37,Subject_or_Unit_38,Subject_Objective_38,Subject_Description_38,Subject_or_Unit_39,Subject_Objective_39,Subject_Description_39,Subject_or_Unit_40,Subject_Objective_40,Subject_Description_40
MST,University of Southern Queensland,Online,Master of Counselling Specialisation Foundations of Practice,Psychology and Human Services,30320,23440,AUD,Years,2.0,Years,Yes,Yes,ATAR,IELTS,Equivalent AQF Level,,6.5,Year 12,https://usq.edu.au/study/degrees/master-of-counselling/foundations-of-practice,English,A,"Do you already have an undergraduate degree and are you interested in gaining a counselling qualification? USQ’s Master of Counselling (Foundations of Practice) is designed to provide foundational knowledge and skills required for counselling practice.  During this degree you will study counselling frameworks, professional practice and ethics, and counselling assessment and interventions. The knowledge gained from this specialisation is transferable across nursing, psychology, teaching, welfare, human services or allied health practices. While study is mainly external, you will be required to attend mandatory residential schools at USQ Ipswich campus associated with four designated courses to meet the required number of hours of face-to-face instruction and ensure you have the best possible skills preparation.","Allows professionals from a variety of professional settings to develop skills in counselling, and become equipped for specialised positions within the counselling field.",Australia,Yes,No,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAH,University of Southern Queensland,Online,Bachelor of Health (Honours) Major Human Services,Psychology and Human Services,32000,23120,AUD,Years,1.0,Year,Yes,Yes,ATAR,IELTS,Equivalent AQF Level,,6.5,Year 12,https://usq.edu.au/study/degrees/bachelor-of-health-honours/human-services,English,A,"Are you passionate about working with people? Do you want to make a difference to the well-being of people and communities? Undertake a research project and make a difference by applying your new-found research skills to areas such as health and social well-being, children and family or Indigenous studies and communities. Expand and develop knowledge within Human Services. You will learn research techniques and apply them to the area in the health sector you’re most passionate about. Under the guidance of our leading researchers, you will be responsible for planning and executing a relevant research project.","You will have a specialised understanding of a topic in your chosen field, preparing you for career opportunities in the health sector., You will also acquire advanced research skills which could lead to research career opportunities in the health sector.",Australia,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAH,University of Southern Queensland,Toowoomba,Bachelor of Health (Honours) Major Human Services,Psychology and Human Services,32000,23120,AUD,Years,1.0,Year,Yes,Yes,ATAR,IELTS,Equivalent AQF Level,,6.5,Year 12,https://usq.edu.au/study/degrees/bachelor-of-health-honours/human-services,English,A,"Are you passionate about working with people? Do you want to make a difference to the well-being of people and communities? Undertake a research project and make a difference by applying your new-found research skills to areas such as health and social well-being, children and family or Indigenous studies and communities. Expand and develop knowledge within Human Services. You will learn research techniques and apply them to the area in the health sector you’re most passionate about. Under the guidance of our leading researchers, you will be responsible for planning and executing a relevant research project.","You will have a specialised understanding of a topic in your chosen field, preparing you for career opportunities in the health sector., You will also acquire advanced research skills which could lead to research career opportunities in the health sector.",Australia,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAH,University of Southern Queensland,Ipswich,Bachelor of Health (Honours) Major Human Services,Psychology and Human Services,32000,23120,AUD,Years,1.0,Year,Yes,Yes,ATAR,IELTS,Equivalent AQF Level,,6.5,Year 12,https://usq.edu.au/study/degrees/bachelor-of-health-honours/human-services,English,A,"Are you passionate about working with people? Do you want to make a difference to the well-being of people and communities? Undertake a research project and make a difference by applying your new-found research skills to areas such as health and social well-being, children and family or Indigenous studies and communities. Expand and develop knowledge within Human Services. You will learn research techniques and apply them to the area in the health sector you’re most passionate about. Under the guidance of our leading researchers, you will be responsible for planning and executing a relevant research project.","You will have a specialised understanding of a topic in your chosen field, preparing you for career opportunities in the health sector., You will also acquire advanced research skills which could lead to research career opportunities in the health sector.",Australia,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,University of Southern Queensland,Online,Bachelor of Human Services  Major Child & Family Studies,Psychology and Human Services,32000,23120,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent AQF Level,65.60,6.5,Year 12,https://usq.edu.au/study/degrees/bachelor-of-human-services/child-family-studies,English,A,"Are you are passionate about people and working with your community? Combining a range of courses in human services, education and counselling, you will examine the issues that impact families and children within our society. This degree involves coursework, residential schools as well as professional placements in human services agencies. This program provides you with the broad knowledge base and skill set needed to work in this field.",This degree will provide you with a solid foundation to work in community organisations. You will be equipped to work in the government and public service sectors as well as in community organisations in a wide variety of roles.,Australia,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,University of Southern Queensland,Ipswich,Bachelor of Human Services  Major Child & Family Studies,Psychology and Human Services,32000,23120,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent AQF Level,65.60,6.5,Year 12,https://usq.edu.au/study/degrees/bachelor-of-human-services/child-family-studies,English,A,"Are you are passionate about people and working with your community? Combining a range of courses in human services, education and counselling, you will examine the issues that impact families and children within our society. This degree involves coursework, residential schools as well as professional placements in human services agencies. This program provides you with the broad knowledge base and skill set needed to work in this field.",This degree will provide you with a solid foundation to work in community organisations. You will be equipped to work in the government and public service sectors as well as in community organisations in a wide variety of roles.,Australia,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,University of Southern Queensland,Online,Bachelor of Human Services  Major Community Development & Indigenous Studies,Psychology and Human Services,32000,23120,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent AQF Level,65.60,6.5,Year 12,https://usq.edu.au/study/degrees/bachelor-of-human-services/community-development-indigenous-studies,English,A,"Are you passionate about issues that impact the community? Interested in learning about Australian Indigenous perspectives and ways of thinking? Throughout the Bachelor of Human Services (Community Development and Indigenous Studies) you will be challenged to critically analyse and debate contemporary issues that affect communities, such as ethics and social welfare, environment, gender and racial equality, social justice, and human rights. Our Indigenous staff will enable you to develop the ability to work with and within Indigenous communities in culturally safe and effective ways.","Graduates can work as community development officers and human service professionals in government and community settings, social care institutions, or organisations that design and offer programs and services to Indigenous communities.",Australia,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,University of Southern Queensland,Toowoomba,Bachelor of Human Services  Major Community Development & Indigenous Studies,Psychology and Human Services,32000,23120,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent AQF Level,65.60,6.5,Year 12,https://usq.edu.au/study/degrees/bachelor-of-human-services/community-development-indigenous-studies,English,A,"Are you passionate about issues that impact the community? Interested in learning about Australian Indigenous perspectives and ways of thinking? Throughout the Bachelor of Human Services (Community Development and Indigenous Studies) you will be challenged to critically analyse and debate contemporary issues that affect communities, such as ethics and social welfare, environment, gender and racial equality, social justice, and human rights. Our Indigenous staff will enable you to develop the ability to work with and within Indigenous communities in culturally safe and effective ways.","Graduates can work as community development officers and human service professionals in government and community settings, social care institutions, or organisations that design and offer programs and services to Indigenous communities.",Australia,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,University of Southern Queensland,Online,Bachelor of Human Services  Major Health & Social Wellbeing,Psychology and Human Services,32000,23120,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent AQF Level,65.60,6.5,Year 12,https://usq.edu.au/study/degrees/bachelor-of-human-services/health-social-wellbeing,English,A,"Are you interested in the wellbeing of others and a role within government, community or health and social service organisations? Acquire knowledge and skills in service organisation and delivery, case management and client advocacy. Explore a variety of best practice methods to ensure individuals sustain a quality of life at home or in the community. Gain a comprehensive understanding of social wellbeing, disability care, healthy ageing, assessment of individuals and families, client advocacy and provision of services.","As a graduate of this degree you will possess skills in assessment, rehabilitation and case management and be well-equipped to be a leader within the Human Services sector.",Australia,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,University of Southern Queensland,Ipswich,Bachelor of Human Services  Major Health & Social Wellbeing,Psychology and Human Services,32000,23120,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent AQF Level,65.60,6.5,Year 12,https://usq.edu.au/study/degrees/bachelor-of-human-services/health-social-wellbeing,English,A,"Are you interested in the wellbeing of others and a role within government, community or health and social service organisations? Acquire knowledge and skills in service organisation and delivery, case management and client advocacy. Explore a variety of best practice methods to ensure individuals sustain a quality of life at home or in the community. Gain a comprehensive understanding of social wellbeing, disability care, healthy ageing, assessment of individuals and families, client advocacy and provision of services.","As a graduate of this degree you will possess skills in assessment, rehabilitation and case management and be well-equipped to be a leader within the Human Services sector.",Australia,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIP,University of Southern Queensland,Online,Diploma of Human Services and Development,Psychology and Human Services,32000,23120,AUD,Years,1.0,Year,Yes,Yes,ATAR,IELTS,Equivalent AQF Level,61.15,6.5,Year 12,https://usq.edu.au/study/degrees/diploma-of-human-services-and-development,English,A,"Make a positive difference to the community in which you and others live with USQ’s Diploma of Human Services and Development.  Study the foundational principles of human rights, mental health, Indigenous issues, case management, and human services, as well as examine legal, ethical and social responsibilities that are essential to work in the community development environment. The eight courses will allow you to gain technical and communication skills to analyse, plan, design, and evaluate key challenges in human services work.","Choose from a range of careers in community organisations, local councils or in community development with marginalised groups.",Australia,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIP,University of Southern Queensland,Toowoomba,Diploma of Human Services and Development,Psychology and Human Services,32000,23120,AUD,Years,1.0,Year,Yes,Yes,ATAR,IELTS,Equivalent AQF Level,61.15,6.5,Year 12,https://usq.edu.au/study/degrees/diploma-of-human-services-and-development,English,A,"Make a positive difference to the community in which you and others live with USQ’s Diploma of Human Services and Development.  Study the foundational principles of human rights, mental health, Indigenous issues, case management, and human services, as well as examine legal, ethical and social responsibilities that are essential to work in the community development environment. The eight courses will allow you to gain technical and communication skills to analyse, plan, design, and evaluate key challenges in human services work.","Choose from a range of careers in community organisations, local councils or in community development with marginalised groups.",Australia,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIP,University of Southern Queensland,Ipswich,Diploma of Human Services and Development,Psychology and Human Services,32000,23120,AUD,Years,1.0,Year,Yes,Yes,ATAR,IELTS,Equivalent AQF Level,61.15,6.5,Year 12,https://usq.edu.au/study/degrees/diploma-of-human-services-and-development,English,A,"Make a positive difference to the community in which you and others live with USQ’s Diploma of Human Services and Development.  Study the foundational principles of human rights, mental health, Indigenous issues, case management, and human services, as well as examine legal, ethical and social responsibilities that are essential to work in the community development environment. The eight courses will allow you to gain technical and communication skills to analyse, plan, design, and evaluate key challenges in human services work.","Choose from a range of careers in community organisations, local councils or in community development with marginalised groups.",Australia,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCERT,University of Southern Queensland,Online,Graduate Certificate of Counselling Specialisation Mental Health Counselling,Psychology and Human Services,15160,11720,AUD,Years,1.0,Year,No,Yes,ATAR,IELTS,Equivalent AQF Level,,6.5,Year 12,https://usq.edu.au/study/degrees/graduate-certificate-of-counselling/mental-health-counselling,English,A,"Do you aspire to support those suffering with mental health conditions such as anxiety and depression in a counselling setting? USQ’s Graduate Certificate of Counselling (Mental Health Counselling) will include topics on mental health in Australia, therapeutic interventions, assessment models and psychopharmacology. Gain skills in treatment planning, and a range of approaches to case management and assessment tools. Our online counselling degree is designed to develop your career within the health, psychology or human services profession. Offered part-time, this degree can alternatively be a professional development opportunity for psychologists and social workers. For those seeking registration as a counsellor, please refer to the Graduate Diploma of Counselling and Master of Counselling degrees.","As a graduate, you will be equipped to specialise in mental health counselling, case management and well-being.",Australia,Yes,No,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDIP,University of Southern Queensland,Online,Graduate Diploma of Counselling Specialisation Mental Health Counselling,Psychology and Human Services,30320,23440,AUD,Years,1.0,Year,Yes,Yes,ATAR,IELTS,Equivalent AQF Level,,6.5,Year 12,https://usq.edu.au/study/degrees/graduate-diploma-of-counselling/mental-health-counselling,English,A,"Do you have a passion for supporting those with mental health conditions? Our Graduate Diploma of Counselling (Mental Health Counselling) will help develop the necessary expertise in topics including mental health conditions in society, their aetiology, evidence-based treatment approaches, assessment models and psychopharmacology. While study is mainly external, you will be required to attend mandatory residential schools at USQ Ipswich campus associated with four designated courses to meet the required number of hours of face-to-face instruction and ensure you have the best possible skills preparation.","As a graduate, you will be equipped to specialise in mental health counselling, case management and wellbeing.",Australia,Yes,No,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,University of Southern Queensland,Online,Master of Counselling Specialisation Mental Health Counselling,Psychology and Human Services,30320,23440,AUD,Years,2.0,Years,Yes,Yes,ATAR,IELTS,Equivalent AQF Level,,6.5,Year 12,https://usq.edu.au/study/degrees/master-of-counselling/mental-health-counselling,English,A,"If you have a passion for supporting those with mental health conditions, then our Master of Counselling (Mental Health Counselling) is for you. As part of your studies, you will develop your expertise in topics including mental health conditions in society, their aetiology, evidence-based treatment approaches, assessment models and psychopharmacology. The Master of Counselling contains four units (two courses) of research into issues that are relevant to the counselling field. You will nominate your preferred research topic from a list of available projects reflecting the research expertise of USQ’s academic staff. You can study our Master of Counselling online, to make it easier to fit study into your life. While study is mainly external, you will be required to attend mandatory residential schools at USQ Ipswich campus associated with four designated courses to meet the required number of hours of face-to-face instruction and ensure you have the best possible skills preparation.","Allows professionals from a variety of professional settings to develop skills in counselling, and become equipped for specialised positions within the counselling field.",Australia,Yes,No,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAH,University of Southern Queensland,Online,Bachelor of Psychology (Honours),Psychology and Human Services,30480,23120,AUD,Years,4.0,Years,Yes,Yes,ATAR,IELTS,Equivalent AQF Level,68.25,6.5,Year 12,https://usq.edu.au/study/degrees/bachelor-of-psychology-honours,English,A,"Do you want to work as a psychologist? USQ’s Bachelor of Psychology (Honours) is developed specifically for those of you who wish to become practitioners. The program places a heavy emphasis on developing both research and professional skills including a deep understanding of the ethical principles that inform psychological practice. Throughout the degree, you will be involved in research projects and in activities that foster psychological professional skills. By the end of your degree, you will have had exposure to treatment regimens and experience in the interpretation of psychological tests. The Bachelor of Science (Psychology) will provide you with the opportunity to complement your psychology major with another major or two minors. Perhaps Counselling or Human Resource Management? Within the Bachelor of Science (Psychology Extended) you will delve deeper into advanced theory and practice in psychological sciences, ending your degree with a two-unit capstone course, which will be research-focused or practitioner-focused (undertaking a work placement). Studying the Bachelor of Psychology (Honours) has a greater focus on developing your professional portfolio through psychological-skills based courses. This degree is particularly beneficial if your primary focus is working with clients.","This degree will allow you to work towards becoming a clinical or professional psychologist., Professional psychologists often find careers in occupational health and safety, change management, professional development, community consultation, and advocacy., Many students also end up working in roles that do not involve the title of psychologists. These include welfare officers, youth workers, support workers, and employment officers in areas such as child safety and corrective services.",Australia,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAH,University of Southern Queensland,Ipswich,Bachelor of Psychology (Honours),Psychology and Human Services,30480,23120,AUD,Years,4.0,Years,Yes,Yes,ATAR,IELTS,Equivalent AQF Level,68.25,6.5,Year 12,https://usq.edu.au/study/degrees/bachelor-of-psychology-honours,English,A,"Do you want to work as a psychologist? USQ’s Bachelor of Psychology (Honours) is developed specifically for those of you who wish to become practitioners. The program places a heavy emphasis on developing both research and professional skills including a deep understanding of the ethical principles that inform psychological practice. Throughout the degree, you will be involved in research projects and in activities that foster psychological professional skills. By the end of your degree, you will have had exposure to treatment regimens and experience in the interpretation of psychological tests. The Bachelor of Science (Psychology) will provide you with the opportunity to complement your psychology major with another major or two minors. Perhaps Counselling or Human Resource Management? Within the Bachelor of Science (Psychology Extended) you will delve deeper into advanced theory and practice in psychological sciences, ending your degree with a two-unit capstone course, which will be research-focused or practitioner-focused (undertaking a work placement). Studying the Bachelor of Psychology (Honours) has a greater focus on developing your professional portfolio through psychological-skills based courses. This degree is particularly beneficial if your primary focus is working with clients.","This degree will allow you to work towards becoming a clinical or professional psychologist., Professional psychologists often find careers in occupational health and safety, change management, professional development, community consultation, and advocacy., Many students also end up working in roles that do not involve the title of psychologists. These include welfare officers, youth workers, support workers, and employment officers in areas such as child safety and corrective services.",Australia,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,University of Southern Queensland,Online,Bachelor of Science  Major Psychology Extended,Sciences,34800,26560,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent AQF Level,65.60,6.5,Year 12,https://usq.edu.au/study/degrees/bachelor-of-science/psychology-extended,English,A,"Interested in understanding and predicting how people will act under particular circumstances? Do you want to explore the underlying processes which explain how people think and feel? Study the Bachelor of Science (Psychology Extended). The Bachelor of Science (Psychology Extended) will prepare you to describe and examine types of psychological phenomena using the scientific method, and then apply these findings to produce solutions to psychological problems such as treating mental illness or evaluating job performance. The degree will cover various areas of psychological study, including personality, health, human development, career, professional and research related ethics, memory, attention, intelligence and motivation, as well as how to study these using statistical methods, and the importance of applying a cross-cultural perspective and adhering to professional ethical standards. Completion of the Bachelor of Science (Psychology Extended) with a qualifying grade point average will enable students to apply for entry into Bachelor of Science (Honours) (Psychology). The Bachelor of Science (Psychology) will provide you with the opportunity to complement your psychology major with another major or two minors. Perhaps Counselling or Human Resource Management? Within the Bachelor of Science (Psychology Extended) you will delve deeper into advanced theory and practice in psychological sciences, ending your degree with two-unit capstone course, which will be research-focused or practitioner-focused (undertaking a work placement). Studying the Bachelor of Psychology (Honours) has a greater focus on developing your professional portfolio through psychological-skills based courses. This degree is particularly beneficial if your primary focus is working with clients.","The practical components embedded into the coursework of this degree make graduates stand out in the job market., You may find work in the public or private sector, marketing, human resources, counselling or sports psychology., Registration as a provisional psychologist will require completion of the Bachelor of Science (Honours) (Psychology).",Australia,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,University of Southern Queensland,Ipswich,Bachelor of Science  Major Psychology Extended,Sciences,34800,26560,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent AQF Level,65.60,6.5,Year 12,https://usq.edu.au/study/degrees/bachelor-of-science/psychology-extended,English,A,"Interested in understanding and predicting how people will act under particular circumstances? Do you want to explore the underlying processes which explain how people think and feel? Study the Bachelor of Science (Psychology Extended). The Bachelor of Science (Psychology Extended) will prepare you to describe and examine types of psychological phenomena using the scientific method, and then apply these findings to produce solutions to psychological problems such as treating mental illness or evaluating job performance. The degree will cover various areas of psychological study, including personality, health, human development, career, professional and research related ethics, memory, attention, intelligence and motivation, as well as how to study these using statistical methods, and the importance of applying a cross-cultural perspective and adhering to professional ethical standards. Completion of the Bachelor of Science (Psychology Extended) with a qualifying grade point average will enable students to apply for entry into Bachelor of Science (Honours) (Psychology). The Bachelor of Science (Psychology) will provide you with the opportunity to complement your psychology major with another major or two minors. Perhaps Counselling or Human Resource Management? Within the Bachelor of Science (Psychology Extended) you will delve deeper into advanced theory and practice in psychological sciences, ending your degree with two-unit capstone course, which will be research-focused or practitioner-focused (undertaking a work placement). Studying the Bachelor of Psychology (Honours) has a greater focus on developing your professional portfolio through psychological-skills based courses. This degree is particularly beneficial if your primary focus is working with clients.","The practical components embedded into the coursework of this degree make graduates stand out in the job market., You may find work in the public or private sector, marketing, human resources, counselling or sports psychology., Registration as a provisional psychologist will require completion of the Bachelor of Science (Honours) (Psychology).",Australia,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,University of Southern Queensland,Online,Bachelor of Science  Major Psychology,Sciences,34800,26560,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent AQF Level,65.60,6.5,Year 12,https://usq.edu.au/study/degrees/bachelor-of-science/psychology,English,A,"Are you interested in how people think, hear, feel, learn and remember? A USQ Psychology degree enables you to combine your passion for human behaviour with electives in human resource management, law, and human physiology, making it a good option for a double major across other faculties or departments. The degree is also unique in other ways, offering courses in Cross Cultural and Indigenous Psychology and Clinical Health Psychology (which is rare in an undergrad degree!). The Bachelor of Science (Psychology) will provide you with the opportunity to complement your psychology major with another major or two minors. Perhaps Counselling or Human Resource Management? Within the Bachelor of Science (Psychology Extended) you will delve deeper into advanced theory and practice in psychological sciences, ending your degree with two-unit capstone course, which will be research-focused or practitioner-focused (undertaking a work placement). Studying the Bachelor of Psychology (Honours) has a greater focus on developing your professional portfolio through psychological-skills based courses. This degree is particularly beneficial if your primary focus is working with clients.","A study of the Australian workforce by the Department of Education, Employment and Training identified psychology as the fastest-growing profession., Graduates of this degree can work as welfare officers, youth workers or in child safety or corrective services., A psychology degree can also open up a raft of job opportunities in a multitude of industries including jobs in the public and private sector, marketing, human resource management, counselling and sport.",Australia,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
